id,latitude,longitude
3599,-10.467773,-36.63327742
11502,-10.92268833,-37.047185
10313,-10.90595262,-37.06106071
4717,-10.91837927,-37.04666542
11449,-10.92272667,-37.04729833
17555,-10.96594496,-37.06688872
16268,-11.01493939,-37.08138323
9692,-10.897045,-37.07979167
11579,-10.92266833,-37.04734167
2701,-10.969725,-37.08218167
10359,-10.9109133,-37.06697314
11136,-10.92975009,-37.04534681
2351,-10.91424833,-37.088745
7163,-10.9281401,-37.0731174
12074,-10.94981722,-37.07167251
3481,-10.47526918,-36.54318238
2796,-10.91993167,-37.08763833
12952,-10.91734995,-37.06509569
11174,-10.91861493,-37.04662896
1787,-10.92817833,-37.04359
11204,-10.91293897,-37.04776655
12336,-10.89669927,-37.05336497
6021,-10.9335426,-37.04953602
15044,-10.94338883,-37.06112517
1731,-10.92295333,-37.05153333
17792,-10.94423648,-37.06863401
11674,-10.930675,-37.04672
15230,-10.87707945,-37.05065257
19543,-10.94250196,-37.08210068
17840,-10.92222751,-37.10065654
18308,-10.9226555,-37.04725206
10059,-10.89709333,-37.07970833
18638,-10.96762895,-37.05949903
4423,-10.39705135,-36.71694537
15655,-10.91500307,-37.05003583
15358,-10.90773654,-37.07303372
6680,-10.90319394,-37.05384732
18581,-10.95266071,-37.05811226
4425,-10.39551904,-36.71844013
17058,-10.91848476,-37.07560057
15350,-10.90774151,-37.0730044
6261,-10.98345395,-37.05414324
12107,-10.95266546,-37.05830505
2163,-10.97585,-37.04713833
9858,-10.89709667,-37.07974667
19375,-10.955252999999999,-37.0534929
2219,-10.913925,-37.08898
6688,-10.90270097,-37.05269596
11745,-10.956585,-37.04525
12652,-10.89691478,-37.05356205
8899,-10.93459773,-37.05023032
15838,-10.95431124,-37.05288618
16968,-10.96478988,-37.04235924
4942,-10.90227431,-37.05964394
13714,-10.94901202,-37.0743953
14467,-10.91801034,-37.08566795
695,-10.90542032,-37.04819449
4378,-10.38618367,-36.89374028
3262,-10.90984549,-37.07092147
9422,-10.89556811,-37.05126037
17865,-10.92202949,-37.09273968
6824,-10.90860522,-37.05753466
9631,-10.94846126,-37.07211177
13707,-10.94800637,-37.07373612
11732,-10.95012,-37.04549833
11244,-10.90335371,-37.04819336
13033,-10.97583831,-37.04717058
4362,-10.41503881,-36.69592562
7198,-10.928883099999998,-37.083205
10440,-10.94065436,-37.07760968
12852,-10.90267435,-37.05501594
17592,-10.95797143,-37.06928988
16144,-10.93508789,-37.05018399
18322,-10.92268298,-37.04727291
11779,-10.96771,-37.04163167
1743,-10.92331667,-37.04777333
9520,-10.92883222,-37.04417453
1431,-10.908075,-37.05176167
4727,-10.91837705,-37.05024349
11119,-10.94777984,-37.04569403
2009,-10.97390167,-37.05387333
16828,-10.92692235,-37.08041535
9578,-10.95465205,-37.05307416
1086,-10.89970898,-37.05712928
5351,-10.9053368,-37.07907588
17076,-10.91851798,-37.07240464
9556,-10.94252415,-37.05104507
13557,-10.91847489,-37.05362699
2466,-10.92502833,-37.104665000000004
19253,-10.94346292,-37.08899355
5683,-10.90828781,-37.057463
7071,-10.90841351,-37.05754925
9204,-10.93611578,-37.0503217
6289,-10.97262412,-37.05381719
3732,-10.44435501,-36.49758775
218,-10.90888783,-37.04970444
15240,-10.88146532,-37.0483475
2629,-10.92610667,-37.10272833
18803,-10.94227664,-37.07808991
11512,-10.9227,-37.04730833
13008,-10.9758401,-37.04717103
8663,-10.89685551,-37.05355263
14221,-10.97927244,-37.06659023
17056,-10.91848444,-37.07559955
15883,-10.98763771,-37.05368624
7293,-10.9104884,-37.0931939
1587,-10.90802333,-37.05175833
2090,-10.98007667,-37.05316
9906,-10.89710167,-37.07971
2828,-10.921035,-37.09070167
19102,-10.94216428,-37.08091236
4001,-10.49619626,-36.60245517
12617,-10.8973852,-37.062071200000005
13573,-10.91881825,-37.06694364
1119,-10.90438371,-37.06042155
11047,-10.94689818,-37.04633784
1071,-10.89736296,-37.05798437
18081,-10.91857023,-37.05203116
5245,-10.90504224,-37.06063836
15130,-10.85862805,-37.05840407
1390,-10.90809167,-37.05173333
17258,-10.933439199999999,-37.05311919
14197,-10.98680021,-37.05912033
10878,-10.94418044,-37.06801166
19252,-10.94346936,-37.0889776
4019,-10.49371511,-36.61133888
1947,-10.961495,-37.04309333
11666,-10.93047167,-37.04683
12205,-10.92561311,-37.04383446
15389,-10.8619304,-37.05828642
13772,-10.98392326,-37.05319702
14687,-10.89686278,-37.05354458
16346,-10.93987077,-37.05910964
19377,-10.955252999999999,-37.0534929
9802,-10.897125,-37.07968167
17579,-10.9596387,-37.06917554
4622,-10.38333736,-36.86075851
12364,-10.8962242,-37.05327471
15754,-10.92177024,-37.09232446
4589,-10.37795736,-36.8377625
5645,-10.91972678,-37.05734962
7004,-10.93863833,-37.06338882
14965,-10.94447914,-37.05973952
18259,-10.92278207,-37.04734275
11530,-10.922595,-37.04713333
2899,-10.926205,-37.10234833
19485,-10.95985652,-37.05467033
2656,-10.92575833,-37.10319333
14271,-10.95912358,-37.06925689
17129,-10.91857184,-37.05441346
17876,-10.92120347,-37.09055463
15547,-10.89840442,-37.05937712
14819,-10.94751721,-37.04572981
13091,-10.97559434,-37.04325541
13047,-10.93890427,-37.05063215
18975,-10.94358315,-37.08649138
15893,-10.98713615,-37.05515929
13667,-10.92490449,-37.08063911
12256,-10.90296593,-37.04809611
5311,-10.90776131,-37.07321683
12897,-10.90764576,-37.06209575
17135,-10.98210141,-37.06122441
3322,-10.90767492,-37.07303504
12206,-10.92511946,-37.04380011
9243,-10.92009177,-37.04604402
14653,-10.89685881,-37.053547200000004
5413,-10.90824216,-37.08658882
14936,-10.94326766,-37.05426594
19298,-10.94423737,-37.06929098
9390,-10.89670991,-37.05350713
4895,-10.89765858,-37.05826217
2758,-10.914225,-37.08876667
12421,-10.9066,-37.04819922
13585,-10.91834894,-37.07375642
870,-10.92127412,-37.09139195
17097,-10.91873474,-37.06663072
1613,-10.908075,-37.05176167
9469,-10.90579728,-37.04824183
11497,-10.92270667,-37.0473
10328,-10.91012591,-37.06381172
10244,-10.89710667,-37.07973
6746,-10.90808399,-37.02444233
263,-10.91843979,-37.06219825
4556,-10.37105864,-36.81124883
7367,-27.32562905,-48.62695638
1915,-10.94416167,-37.046895
10010,-10.89709333,-37.07971833
19569,-10.92371551,-37.10668792
4396,-10.40823956,-36.70393239
5822,-10.89869312,-37.05789685
9036,-10.94981011,-37.07161509
173,-10.97105451,-37.06647656
6677,-10.90348573,-37.05422934
16691,-10.94912378,-37.071048499999996
3498,-10.48447183,-36.55850842
6302,-10.96753333,-37.05337716
10309,-10.9046491,-37.06050195
18067,-10.91867739,-37.05996153
19503,-10.95435528,-37.05430423
1267,-10.91846194,-37.05423861
4199,-10.44691476,-36.64606895
6369,-10.94413359,-37.04729216
5594,-10.93838805,-37.06312696
354,-10.92379817,-37.10503713
17162,-10.9731122,-37.06947016
3631,-10.45475273,-36.63977546
5564,-10.94243119,-37.06718904
16194,-10.96759282,-37.05351377
11379,-10.97578667,-37.04702
6720,-10.89692098,-37.03535693
15228,-10.87586925,-37.05129312
5006,-10.9077349,-37.07304328
1575,-10.90813667,-37.051725
15843,-10.95431124,-37.05288456
4384,-10.38628642,-36.89492327
1605,-10.908005000000001,-37.05181333
11552,-10.92269167,-37.04728
11580,-10.92266833,-37.04734167
18626,-10.96910705,-37.05899983
9169,-10.9442206,-37.05151848
32,-10.9430484,-37.05620079
2198,-10.917485000000001,-37.08641167
17070,-10.91846638,-37.07518597
12026,-10.94674712,-37.05118704
3282,-10.90938718,-37.07105972
16743,-10.93914841,-37.08101595
11923,-10.90781924,-37.04811916
18037,-10.91864233,-37.07775867
886,-10.92305273,-37.1051427
16598,-10.95956241,-37.06915774
12939,-10.91301115,-37.06431624
14033,-10.91853047,-37.07925121
10550,-10.92081502,-37.07029947
15847,-10.95862487,-37.05422086
9066,-10.9525776,-37.05877595
17729,-10.94423802,-37.068639700000006
3290,-10.90765222,-37.07083778
9762,-10.89709333,-37.07970833
10598,-10.93721995,-37.07633563
3597,-10.46851252,-36.63190092
3677,-10.4362073,-36.66366505
13872,-10.90360462,-37.08621301
3220,-10.90971709,-37.0702908
1072,-10.89741663,-37.05802338
8981,-10.95197522,-37.0612401
7143,-10.89631652,-37.05412719
19395,-10.96459591,-37.05354348
9595,-10.95465215,-37.05307315
6621,-10.90250063,-37.0551479
8951,-10.9545421,-37.0530323
15125,-10.8619304,-37.05828642
1402,-10.90805833,-37.05179333
14876,-10.96333294,-37.04102004
334,-10.92027593,-37.08896067
17715,-10.944239900000001,-37.06864094
14103,-10.92389366,-37.10146759
15145,-10.85434759,-37.06179421
13124,-10.95946614,-37.04260397
12878,-10.90519558,-37.05826165
18765,-10.94376432,-37.088672700000004
10728,-10.94327784,-37.08552372
10513,-10.91043132,-37.06633602
12344,-10.89670339,-37.05335761
2317,-10.95227167,-37.07581667
6656,-10.905027699999998,-37.054584999999996
6849,-10.9138681,-37.05742925
15797,-10.93300755,-37.04913311
1784,-10.92743167,-37.04332667
16789,-10.9325138,-37.08244998
12323,-10.89670824,-37.05337623
13081,-10.96885595,-37.04165517
1442,-10.908375,-37.05258
6240,-10.986497300000002,-37.05909803
16325,-10.93759776,-37.06356887
4719,-10.91833151,-37.04808085
15860,-10.97687018,-37.05367967
3528,-10.49964283,-36.58479246
14107,-10.9246019,-37.08047123
6110,-10.97092144,-37.05389592
8739,-10.89522359,-37.05139824
7114,-10.90305222,-37.05898344
18736,-10.94230591,-37.07940332
17601,-10.95625518,-37.06935858
7291,-10.9104884,-37.0931939
4744,-10.91842129,-37.05440578
789,-10.91848641,-37.05582653
3402,-10.4490258,-36.49813353
5371,-10.90903538,-37.08079924
17334,-10.93208552,-37.05807611
605,-10.91037311,-37.06384677
1404,-10.908035,-37.05174333
14494,-10.907519800000001,-37.09073606
2857,-10.92388167,-37.10503667
851,-10.91832858,-37.07424334
1632,-10.90878833,-37.05264333
3307,-10.90750928,-37.07190987
14978,-10.94309479,-37.06104718
981,-10.89876802,-37.05808856
13412,-10.96722898,-37.04367688
15027,-10.94331533,-37.06120612
10533,-10.91295821,-37.06755355
18451,-10.90384065,-37.07141403
11009,-10.94225466,-37.05089637
17086,-10.91871426,-37.07059057
15580,-10.90441711,-37.06676185
2472,-10.92528,-37.10454167
12225,-10.91433679,-37.04772042
13995,-10.91859173,-37.06349538
16388,-10.94482293,-37.04774663
584,-10.93485197,-37.11437566
19331,-10.94345612,-37.06877643
14661,-10.89685992,-37.05354689
17078,-10.91855755,-37.071754399999996
3982,-10.36090009,-36.75246024
4181,-10.45029022,-36.64109001
4361,-10.41533147,-36.69534556
5511,-10.94740689,-37.07312202
18304,-10.92275625,-37.04731929
5519,-10.94683891,-37.07229992
11823,-10.97914833,-37.04651
18028,-10.92020719,-37.08791347
11453,-10.92272667,-37.04729833
1092,-10.90227251,-37.05526793
11466,-10.92271833,-37.04728667
5663,-10.91396254,-37.05742901
6459,-10.9156879,-37.04757427
17856,-10.92291792,-37.09613774
4100,-10.4688636,-36.63124235
10300,-10.90300553,-37.05981427
7043,-10.91631367,-37.05743386
6663,-10.90359241,-37.05416023
19413,-10.97013627,-37.05735047
6148,-10.98287249,-37.05557662
18267,-10.92278219,-37.04734334
16414,-10.94533953,-37.04885815
10450,-10.94101967,-37.07904862
15924,-10.88085976,-36.99823959
16422,-10.94512481,-37.04844913
1017,-10.89682958,-37.05693202
4575,-10.38107815,-36.82678658
18132,-10.96774272,-37.04228911
15757,-10.92211989,-37.09329938
18793,-10.94283554,-37.08330516
4773,-10.91865213,-37.06716314
9308,-10.90314895,-37.05050842
10599,-10.93788917,-37.076584600000004
14828,-10.94353467,-37.04733392
11862,-10.89526491,-37.05141092
2803,-10.92026667,-37.088435
12015,-10.93954442,-37.05096248
16985,-10.97436424,-37.04301397
1585,-10.908055000000001,-37.051735
2172,-10.97586833,-37.04712833
9014,-10.94981261,-37.07164868
1963,-10.96697333,-37.044455
11077,-10.94616489,-37.04564884
4320,-10.42459026,-36.68670378
1391,-10.90809167,-37.05173333
4057,-10.4835111,-36.62223347
5152,-10.90566317,-37.07678046
11197,-10.94001388,-37.05056367
14684,-10.89686297,-37.05354471
14091,-10.922312400000001,-37.1015294
6229,-10.98629115,-37.06538032
14233,-10.97224293,-37.06876113
10988,-10.94262261,-37.04849354
10076,-10.89709333,-37.07970833
15823,-10.94267705,-37.05134238
3225,-10.90971705,-37.07029139
14368,-10.93611613,-37.08291257
5616,-10.930806599999999,-37.06099328
9584,-10.95465199,-37.05307379999999
16945,-10.92181976,-37.10195102
835,-10.91831338,-37.07322569
3667,-10.44047326,-36.6590622
10811,-10.94592486,-37.0745385
852,-10.91831282,-37.07518683
10814,-10.94232863,-37.08142569
2372,-10.91586167,-37.088445
7205,-10.910048,-37.0946638
3709,-10.42974397,-36.67502227
8891,-10.93459997,-37.05023055
13362,-10.97907017,-37.04400877
15939,-10.88821263,-37.00490758
12483,-10.93070971,-37.04675815
13902,-10.90322842,-37.07563133
3204,-10.90971761,-37.07029117
17878,-10.92109147,-37.09029577
14230,-10.97365495,-37.06993647
12484,-10.9307016,-37.04676427
19356,-10.94862598,-37.07185474
12847,-10.90031391,-37.05666742
10052,-10.89709333,-37.07970833
1355,-10.90258667,-37.05509833
2816,-10.920755,-37.08989333
19513,-10.95145645,-37.06419167
9717,-10.89709333,-37.07970833
3975,-10.49908583,-36.58971416
5052,-10.90768318,-37.07321721
3814,-10.40997804,-36.70187369
1707,-10.922475,-37.05139333
15506,-10.88310407,-37.04876117
15132,-10.85779257,-37.05841083
16800,-10.93112133,-37.0819131
4877,-10.8967586,-37.05383448
10709,-10.94054169,-37.08529245
11707,-10.94205167,-37.049065
1941,-10.957435,-37.04489
13841,-10.92462733,-37.08052604
18874,-10.97025279,-37.06713168
9176,-10.94422171,-37.05138179
9218,-10.93164713,-37.04751292
17767,-10.94423751,-37.06863599
18144,-10.97860376,-37.04658624
1129,-10.90572617,-37.06093143
2380,-10.91741333,-37.08739333
17017,-10.9229085,-37.09606496
4746,-10.91842099,-37.05443536
924,-10.91065168,-37.06382585
15834,-10.95327231,-37.0523316
13079,-10.96769571,-37.0417775
10871,-10.94268173,-37.06197093
2230,-10.91734333,-37.08768833
2792,-10.91895,-37.08566667
2389,-10.91755667,-37.086355
2974,-10.926515,-37.102335
18243,-10.92280791,-37.04731061
18121,-10.95460939,-37.04587582
13854,-10.9153119,-37.08819764
4979,-10.9058173,-37.07175409
600,-10.91037654,-37.06385919
2612,-10.926535000000001,-37.10242667
4871,-10.8970004,-37.05345527
3231,-10.90974131,-37.07037696
14149,-11.01088781,-37.08750913
15064,-10.92284474,-37.04736607
15340,-10.9077705,-37.07197902
4596,-10.37892207,-36.84436283
1998,-10.97568667,-37.04733333
7422,-27.29368302,-48.63100714
4188,-10.38098582,-36.82601266
1584,-10.90805833,-37.05179333
15288,-10.89842297,-37.0617008
4956,-10.9056133,-37.0608926
15575,-10.90496716,-37.06282476
10666,-10.93634999,-37.08299755
16447,-10.94518638,-37.04854412
1687,-10.91849667,-37.05166833
17421,-10.9339905,-37.05995206
5281,-10.9084515,-37.07265171
5608,-10.934250099999998,-37.06230024
5897,-10.90596325,-37.05761167
17080,-10.91856715,-37.07175859
6365,-10.94335981,-37.04767151
18695,-10.96526829,-37.05322812
12140,-10.94349423,-37.05413847
7210,-10.9104884,-37.0931939
19382,-10.955252999999999,-37.0534929
1414,-10.90807167,-37.05168167
5159,-10.90532689,-37.08029644
10570,-10.92603384,-37.07219620000001
3927,-10.3810406,-36.73257914
3303,-10.90659345,-37.071913099999996
19384,-10.955252999999999,-37.0534929
11408,-10.97580667,-37.04705333
12480,-10.93054077,-37.04665024
14355,-10.93962271,-37.08053649
3760,-10.44258642,-36.50221463
10662,-10.93491305,-37.08319426
10825,-10.94744028,-37.07305521
19443,-10.96744846,-37.0575297
256,-10.918502400000001,-37.05687158
7470,-10.9133392,-37.087011100000005
17480,-10.93616453,-37.06291892
2304,-10.965405,-37.07968833
15732,-10.91846858,-37.07857699
11196,-10.91575372,-37.04754755
2528,-10.92632833,-37.10218833
10107,-10.89711333,-37.07969
14426,-10.9230894,-37.08120311
3973,-10.49926668,-36.58867909
9634,-10.94979848,-37.07152564
10274,-10.89711167,-37.07973667
4221,-10.44429052,-36.65159586
1,-10.93934139,-37.06274211
19085,-10.94417088,-37.08896775
5391,-10.90749582,-37.08677075
10337,-10.91048471,-37.06414258
14942,-10.94250272,-37.05647967
9021,-10.94981784,-37.07167575
9300,-10.90241994,-37.04983141
5349,-10.90549455,-37.07779
140,-10.95456037,-37.06876904
13229,-10.97564271,-37.04331479
1976,-10.970989999999999,-37.04539167
13577,-10.91865671,-37.06852827
13733,-10.97222674,-37.08195471
13234,-10.97859601,-37.04574962
3562,-10.49169175,-36.61852044
14428,-10.92283393,-37.08133467
17474,-10.93605734,-37.06291028
139,-10.95425643,-37.06861906
13205,-10.95480956,-37.04601843
12812,-10.89690625,-37.053412
13212,-10.96627983,-37.04253124
2606,-10.92656,-37.10222
1423,-10.908005000000001,-37.05181333
5729,-10.89842786,-37.05938387
2836,-10.92164333,-37.09225167
3725,-10.42914817,-36.68179472
14126,-11.01064368,-37.08774495
5744,-10.89712274,-37.06153506
2376,-10.91714167,-37.08761833
3715,-10.43020064,-36.67747571
16883,-10.91897365,-37.08499286
15922,-10.88086029,-36.99823846
16241,-10.99508244,-37.06456689
8934,-10.95275368,-37.05231337
10955,-10.94415952,-37.05168692
7271,-10.9172997,-37.078288
9133,-10.952763699999998,-37.05761831
5894,-10.90596325,-37.05761155
14737,-10.91844806,-37.04964682
9270,-10.91171781,-37.04777106
12569,-10.95460413,-37.05388508
9251,-10.91888361,-37.04645461
15552,-10.89842297,-37.0617008
13470,-10.91865671,-37.06852827
9870,-10.89712333,-37.07970333
6939,-10.94580374,-37.07132123
3330,-10.90760822,-37.07311842
5100,-10.90778867,-37.07328162
9368,-10.89670088,-37.05336291
11228,-10.9072574,-37.0481381
3046,-10.92569833,-37.10353167
8767,-10.9017266,-37.0503521
16550,-10.97759637,-37.07006499
10094,-10.897115,-37.079679999999996
1760,-10.92460667,-37.04434667
1163,-10.90535917,-37.06871221
7531,-10.89679483,-37.05358995
7330,-27.60317466,-48.516397
18739,-10.94194042,-37.07974794
11115,-10.94777981,-37.04569424
17319,-10.933656,-37.05456614
2487,-10.925664999999999,-37.10336667
17673,-10.94384623,-37.06848661
1342,-10.92262864,-37.09500575
4811,-10.91848014,-37.077586600000004
18063,-10.91873693,-37.06520878
15238,-10.88035351,-37.04889108
16023,-10.90269361,-37.05036143
4304,-10.38397385,-36.867984899999996
2834,-10.92152333,-37.09206667
4694,-10.91502386,-37.05244318
9156,-10.94374753,-37.05312993
1565,-10.907214999999999,-37.05178167
18751,-10.94341356,-37.08597017
4533,-10.35454485,-36.79813252
2581,-10.92673833,-37.102165
11478,-10.92274167,-37.04728833
16295,-10.9375001,-37.06596203
4753,-10.91845611,-37.05822943
9862,-10.89709667,-37.07974667
3305,-10.90719823,-37.07187466
3635,-10.45159895,-36.64037557
13213,-10.96627679,-37.04255835
15737,-10.91862158,-37.08177403
19082,-10.943716,-37.08929112
12314,-10.89670774,-37.05337681
3574,-10.4835111,-36.62223347
15654,-10.91499117,-37.05084897
11720,-10.94556167,-37.04607167
3537,-10.49843918,-36.59327633
3516,-10.49426239,-36.57477895
18509,-10.83466226,-37.06784033
15631,-10.90891762,-37.05220667
187,-10.97388026,-37.06881238
18949,-10.94346914,-37.08914363
13409,-10.96733807,-37.04341047
17479,-10.93614817,-37.06292045
5552,-10.94560554,-37.07088497
4799,-10.91828575,-37.07328014
17828,-10.92314317,-37.10263111
1067,-10.89693176,-37.05732323
1741,-10.92323,-37.04823
3252,-10.9097693,-37.0707916
16583,-10.96345098,-37.06891339
16575,-10.96528963,-37.06866394
7371,-27.32315613,-48.6272823
1758,-10.92459333,-37.04432
2788,-10.91742333,-37.08725333
1104,-10.90306344,-37.05478325
17395,-10.93232448,-37.05756396
12385,-10.89840157,-37.05076919
9988,-10.897125,-37.07969167
18848,-10.94323768,-37.06118206
15470,-10.86333202,-37.05781039
5592,-10.93913673,-37.0636139
9852,-10.89709667,-37.07974667
9552,-10.93921546,-37.05088989
18371,-10.90310492,-37.0541608
15001,-10.94232233,-37.06009988
16734,-10.94052953,-37.07961055
13690,-10.93829167,-37.08227246
7298,-10.9104884,-37.0931939
3783,-10.41581746,-36.69479805
5626,-10.9271926,-37.05880023
17695,-10.94412994,-37.06860589
6165,-10.98632741,-37.06058264
1735,-10.92308167,-37.05028333
12454,-10.91892531,-37.04664703
13268,-10.9531899,-37.04540852
12776,-10.89686681,-37.053508799999996
14514,-10.91004996,-37.09230711
5416,-10.90733714,-37.08664967
1297,-10.91869008,-37.06819236
17618,-10.95049014,-37.06632547
10363,-10.91091328,-37.06697284
6496,-10.90633031,-37.04818926
12980,-10.97584389,-37.04716281
16627,-10.95458707,-37.06874718
11849,-10.89625533,-37.05340172
1301,-10.91872258,-37.06865379999999
19300,-10.94376506,-37.06854582
9596,-10.95465222,-37.05307329
10543,-10.91794334,-37.06926947
11610,-10.92268833,-37.047415
9037,-10.94980989,-37.07161527
13842,-10.92462731,-37.08052609
3411,-10.44435501,-36.49758775
6672,-10.90348589,-37.05422953
17371,-10.93018213,-37.05574206
13286,-10.96775815,-37.0416645
4729,-10.91833569,-37.05084079
16990,-10.97859596,-37.04406928
17800,-10.94423572,-37.06863313
15731,-10.91844244,-37.07767908
6159,-10.98447874,-37.05751994
1921,-10.94621167,-37.04585
13254,-10.94219156,-37.04922105
13361,-10.97810557,-37.04373466
19006,-10.95141145,-37.06711447
16020,-10.90185897,-37.05028063
2746,-10.914344999999999,-37.08872333
15814,-10.94134019,-37.05104387
16066,-10.90740999,-37.04815668
19098,-10.94291276,-37.08377838
5943,-10.91682893,-37.05516577
10590,-10.9340284,-37.07515564
4214,-10.37871001,-36.8363149
19056,-10.97397086,-37.06889646
16988,-10.97642319,-37.04347401
934,-10.90701436,-37.06134047
19187,-10.9460872,-37.07165556
18583,-10.95391248,-37.05522434
10083,-10.89709333,-37.07970833
14134,-11.01046265,-37.08795241
10294,-10.90302669,-37.05701166
14234,-10.97175173,-37.06837794
12032,-10.95129489,-37.05196711
1757,-10.924430000000001,-37.04439667
1749,-10.923665,-37.04539833
13139,-10.9427453,-37.04817439
1335,-10.920298599999999,-37.08917997
12811,-10.89686453,-37.05338245
7173,-10.9151148,-37.0870727
9108,-10.95269886,-37.0580808
18072,-10.9186098,-37.05651609
14619,-10.89685828,-37.05355262
7159,-10.9281401,-37.0731174
15774,-10.92697183,-37.04343813
17245,-10.93258071,-37.05312117
2447,-10.92134333,-37.1002
10847,-10.94418044,-37.06801166
5243,-10.9049394,-37.06060884
6460,-10.91499654,-37.04771825
17440,-10.93406647,-37.0618349
258,-10.91861413,-37.05873733
13060,-10.95442154,-37.04529952
1296,-10.9186753,-37.0678659
2277,-10.98772167,-37.05248167
5418,-10.90726345,-37.08669419
18925,-10.94362938,-37.0774757
9557,-10.94345648,-37.050980200000005
17263,-10.93343958,-37.05311943
12818,-10.89669729,-37.05377559
9758,-10.89709333,-37.07970833
6375,-10.94547562,-37.04640725
7415,-27.29681178,-48.63138165
142,-10.95571837,-37.06937444
891,-10.91084827,-37.07166627
7307,-10.9222296,-37.097165999999994
14547,-10.9469873,-37.04552848
690,-10.90766889,-37.0731913
11539,-10.922605,-37.04722
16310,-10.93728319,-37.06469473
8990,-10.95055004,-37.06865043
8734,-10.8952229,-37.0514041
17708,-10.94424093,-37.06864314
12456,-10.91997488,-37.04628182
5931,-10.91376544,-37.05515193
12417,-10.90425277,-37.04822096
9253,-10.91842858,-37.04662857
18391,-10.90379938,-37.06017464
4632,-10.38397385,-36.867984899999996
746,-10.9154707,-37.04776878
10036,-10.89709333,-37.07970833
1497,-10.91756833,-37.05163667
5130,-10.90763236,-37.07320339
593,-10.91039719,-37.06384897
19528,-10.94279646,-37.07743031
17854,-10.92271381,-37.09698814
5766,-10.89694136,-37.05343332
3670,-10.43858055,-36.66115507
4481,-10.35622014,-36.75671529
6816,-10.90571397,-37.0576089
7256,-10.9172227,-37.078728999999996
14968,-10.9443825,-37.06038041
18127,-10.96206247,-37.04291012
14047,-10.92006121,-37.08801325
14192,-10.98719613,-37.05939991
9417,-10.8952576,-37.051308299999995
11179,-10.94116035,-37.05018948
14586,-10.91834827,-37.07462031
11481,-10.92274167,-37.04728833
14788,-10.89687602,-37.05360659
1661,-10.91402833,-37.05274
10909,-10.94175651,-37.05723183
16351,-10.94009752,-37.05870661
16518,-10.98505509,-37.05274269
7471,-10.9133392,-37.087011100000005
15351,-10.90773787,-37.07303247
5360,-10.90672898,-37.08049301
14918,-10.94052965,-37.05089126
15304,-10.90457332,-37.06065061
8855,-10.92031342,-37.04610707
14357,-10.93850775,-37.08164379
6367,-10.94405431,-37.04733668
11412,-10.97580667,-37.04705333
6877,-10.92484106,-37.05733175
9344,-10.89675298,-37.05335199
5222,-10.89840378,-37.06175274
4371,-10.38602757,-36.89173246
12290,-10.89755328,-37.05281549
9225,-10.92911105,-37.04428627
6758,-10.89623005,-37.05379143
3193,-10.90986584,-37.07058919
10007,-10.89709333,-37.07970833
9242,-10.92061841,-37.04584638
4482,-10.35591201,-36.75687938
18079,-10.91858331,-37.05410136
12506,-10.9350091,-37.05058513
9363,-10.89671723,-37.05329316
18156,-10.97824123,-37.0477593
9032,-10.94981107,-37.071613799999994
4272,-10.38279245,-36.85727821
13801,-10.96805641,-37.06028306
6128,-10.98230818,-37.05390134
3837,-10.46694736,-36.52932509
12734,-10.89683004,-37.05339294
11041,-10.94607054,-37.04612189
8777,-10.90379279,-37.05042073
4342,-10.3849603,-36.87949098
864,-10.91930283,-37.08603994
1258,-10.91773283,-37.05286237
2188,-10.922625,-37.08141167
15715,-10.91874719,-37.06883911
3946,-10.37419272,-36.73932449
14002,-10.91869145,-37.06799465
10375,-10.91631845,-37.06867718
12248,-10.90540485,-37.04802959
19398,-10.96755282,-37.05344634
17094,-10.91879913,-37.06900606
19007,-10.95173771,-37.06723005
13646,-10.92646269,-37.10206309
7612,-10.89678825,-37.05358355
5209,-10.90772275,-37.08572997
4132,-10.36326877,-36.80464419
631,-10.9099356,-37.06941915
12372,-10.89501463,-37.05236979
865,-10.91976034,-37.08729571
18378,-10.90304554,-37.05505636
5797,-10.89634766,-37.05457541
18283,-10.92276444,-37.04733213
15964,-10.90789128,-37.02532065
3304,-10.90694686,-37.07183961
15904,-10.98791877,-37.05659371
1466,-10.91193667,-37.05270667
19072,-10.94383013,-37.08863776
13203,-10.9531899,-37.04540852
6971,-10.94740419,-37.07114875
6052,-10.94239761,-37.051132
2082,-10.97435667,-37.05380333
7094,-10.90601929,-37.05907376
9626,-10.94830567,-37.07193614
12790,-10.89686733,-37.05350927
7513,-10.8967926,-37.05351068
19441,-10.96713328,-37.05798131
16484,-10.99726536,-37.05562273
14340,-10.94324088,-37.07697559
8959,-10.95455698,-37.05304134
12472,-10.92697873,-37.04345965
3364,-10.90768555,-37.07327472
16079,-10.90980016,-37.0480177
13656,-10.92662381,-37.10231668
14563,-10.93430846,-37.04985786
15283,-10.89840442,-37.05937712
6251,-10.98572778,-37.0561846
2861,-10.92455333,-37.10474
18102,-10.91384794,-37.04774861
9494,-10.91462518,-37.0478517
13532,-10.926005400000001,-37.10313992
18181,-10.97577655,-37.04698795
15332,-10.90572543,-37.07171273
17425,-10.93423202,-37.06159915
14930,-10.9408261,-37.05103576
16095,-10.91511348,-37.04775417
17707,-10.94423983,-37.06864199
14335,-10.94412725,-37.07614073
6123,-10.98077266,-37.05353864
2383,-10.91738333,-37.08740333
15983,-10.89671404,-37.03556356
